1716079483600,798,-1,-1,-1,-1
1716079483826,764,-1,-1,-1,-1
1716079484051,747,-1,-1,-1,-1
1716079484277,779,-1,-1,-1,-1
1716079484502,772,-1,-1,-1,-1
1716079484727,786,-1,-1,-1,-1
1716079484953,757,-1,-1,-1,-1
1716079485178,770,-1,-1,-1,-1
1716079485403,731,-1,-1,-1,-1
1716079485629,758,-1,-1,-1,-1
1716079485854,771,-1,-1,-1,-1
1716079486079,744,-1,-1,-1,-1
1716079486305,757,12,2666,-1,-1
1716079486530,753,-1,-1,-1,-1
1716079486756,754,9,2968,-1,-1
1716079486981,765,13,1175,-1,-1
1716079487206,752,-1,-1,-1,-1
1716079487432,790,-1,-1,-1,-1
1716079487657,765,-1,-1,-1,-1
1716079487882,718,-1,-1,-1,-1
1716079488108,782,-1,-1,-1,-1
1716079488333,768,-1,-1,-1,-1
1716079488558,764,-1,-1,-1,-1
1716079488784,752,-1,-1,-1,-1
1716079489009,753,15,2746,-1,-1
1716079489235,762,-1,-1,-1,-1
1716079489460,775,-1,-1,-1,-1
1716079489685,774,-1,-1,-1,-1
1716079489911,750,-1,-1,-1,-1
1716079490136,775,-1,-1,-1,-1
1716079490362,770,-1,-1,-1,-1
1716079490587,777,-1,-1,-1,-1
1716079490812,772,-1,-1,-1,-1
1716079491038,768,-1,-1,-1,-1
1716079491263,755,-1,-1,-1,-1
1716079491488,737,-1,-1,-1,-1
1716079491714,777,-1,-1,-1,-1
1716079491939,766,13,2693,-1,-1
1716079492164,777,-1,-1,-1,-1
1716079492390,753,-1,-1,-1,-1
1716079492615,762,-1,-1,-1,-1
1716079492840,779,-1,-1,-1,-1
1716079493066,750,-1,-1,-1,-1
1716079493291,768,-1,-1,-1,-1
1716079493517,800,-1,-1,-1,-1
1716079493742,790,-1,-1,-1,-1
1716079493967,741,-1,-1,-1,-1
1716079494193,776,-1,-1,-1,-1
1716079494418,760,-1,-1,-1,-1
1716079494643,761,7,783,-1,-1
1716079494869,780,-1,-1,-1,-1
1716079495094,775,12,246,-1,-1
1716079495320,788,-1,-1,-1,-1
1716079495545,805,-1,-1,-1,-1
1716079495770,781,11,2397,-1,-1
1716079495996,794,-1,-1,-1,-1
1716079496221,750,-1,-1,-1,-1
1716079496446,800,-1,-1,-1,-1
1716079496671,784,-1,-1,-1,-1
1716079496897,785,-1,-1,-1,-1
1716079497122,780,-1,-1,-1,-1
1716079497348,776,-1,-1,-1,-1
1716079497573,787,-1,-1,-1,-1
1716079497798,773,-1,-1,-1,-1
1716079498024,763,-1,-1,-1,-1
1716079498249,788,-1,-1,-1,-1
1716079498475,766,-1,-1,-1,-1
1716079498700,776,8,1002,-1,-1
1716079498925,771,11,2069,-1,-1
1716079499151,789,-1,-1,-1,-1
1716079499376,743,-1,-1,-1,-1
1716079499601,782,-1,-1,-1,-1
1716079499827,806,-1,-1,-1,-1
1716079500052,753,-1,-1,-1,-1
1716079500277,771,-1,-1,-1,-1
1716079500503,786,9,1987,-1,-1
1716079500728,786,12,2469,-1,-1
1716079500954,764,-1,-1,-1,-1
1716079501179,781,-1,-1,-1,-1
1716079501405,755,-1,-1,-1,-1
1716079501630,790,10,1512,11,2563
1716079501855,781,-1,-1,-1,-1
1716079502081,754,-1,-1,-1,-1
1716079502306,797,-1,-1,-1,-1
1716079502532,772,-1,-1,-1,-1
1716079502757,767,-1,-1,-1,-1
1716079502982,758,-1,-1,-1,-1
1716079503208,799,-1,-1,-1,-1
1716079503433,783,-1,-1,-1,-1
1716079503658,767,13,2038,13,2396
1716079503884,752,12,2031,-1,-1
1716079504109,762,-1,-1,-1,-1
1716079504335,795,-1,-1,-1,-1
1716079504560,792,15,2693,-1,-1
1716079504785,746,-1,-1,-1,-1
1716079505011,768,-1,-1,-1,-1
1716079505236,783,-1,-1,-1,-1
1716079505462,779,-1,-1,-1,-1
1716079505687,797,-1,-1,-1,-1
1716079505912,782,-1,-1,-1,-1
1716079506138,776,-1,-1,-1,-1
1716079506363,768,-1,-1,-1,-1
1716079506588,759,-1,-1,-1,-1
1716079506814,750,11,2913,-1,-1
1716079507039,789,-1,-1,-1,-1
1716079507265,783,-1,-1,-1,-1
1716079507490,776,-1,-1,-1,-1
1716079507715,803,11,2010,-1,-1
1716079507941,778,12,1985,-1,-1
1716079508166,774,-1,-1,-1,-1
1716079508392,768,9,1048,-1,-1
1716079508617,735,12,1057,-1,-1
1716079508842,790,13,1071,9,1417
1716079509067,792,-1,-1,-1,-1
1716079509293,787,-1,-1,-1,-1
1716079509518,778,-1,-1,-1,-1
1716079509744,766,-1,-1,-1,-1
1716079509969,759,-1,-1,-1,-1
1716079510194,769,-1,-1,-1,-1
1716079510419,774,-1,-1,-1,-1
1716079510645,768,11,2030,-1,-1
1716079510870,771,-1,-1,-1,-1
1716079511096,772,-1,-1,-1,-1
1716079511321,768,-1,-1,-1,-1
1716079511546,759,-1,-1,-1,-1
1716079511772,791,-1,-1,-1,-1
1716079511997,794,13,1048,-1,-1
1716079512222,762,11,1517,-1,-1
1716079512448,777,-1,-1,-1,-1
1716079512673,805,14,1064,-1,-1
1716079512898,784,11,1520,-1,-1
1716079513124,790,-1,-1,-1,-1
1716079513349,762,13,1046,-1,-1
1716079513575,792,11,1016,-1,-1
1716079513800,745,14,1036,-1,-1
1716079514025,781,-1,-1,-1,-1
1716079514250,792,14,1065,-1,-1
1716079514476,776,-1,-1,-1,-1
1716079514701,799,12,1079,-1,-1
1716079514926,767,14,1039,-1,-1
1716079515152,785,13,1052,-1,-1
1716079515377,817,12,1072,-1,-1
1716079515602,773,-1,-1,-1,-1
1716079515828,784,16,1037,15,2683
1716079516053,801,-1,-1,-1,-1
1716079516278,780,14,1049,-1,-1
1716079516504,792,-1,-1,-1,-1
1716079516729,752,-1,-1,-1,-1
1716079516954,804,-1,-1,-1,-1
1716079517180,774,12,1052,-1,-1
1716079517405,774,-1,-1,-1,-1
1716079517630,793,12,1023,12,2748
1716079517856,772,11,1035,-1,-1
1716079518081,794,10,2454,-1,-1
1716079518306,776,11,262,-1,-1
1716079518531,799,-1,-1,-1,-1
1716079518757,809,14,1057,13,2730
1716079518982,785,13,1040,-1,-1
1716079519207,787,-1,-1,-1,-1
1716079519433,759,11,1040,-1,-1
1716079519658,784,12,1009,-1,-1
1716079519884,770,13,1042,-1,-1
1716079520109,804,10,1050,-1,-1
1716079520334,807,11,1043,-1,-1
1716079520559,781,12,1043,12,1522
1716079520785,783,13,1051,-1,-1
1716079521010,781,15,1017,-1,-1
1716079521235,757,20,1015,-1,-1
1716079521461,807,15,1025,-1,-1
1716079521686,810,16,1033,-1,-1
1716079521912,809,14,1036,-1,-1
1716079522137,798,13,1046,-1,-1
1716079522362,826,16,1029,10,1249
1716079522588,805,16,1036,-1,-1
1716079522813,776,15,1046,-1,-1
1716079523038,806,17,1014,-1,-1
1716079523263,788,18,1018,-1,-1
1716079523489,796,16,1021,-1,-1
1716079523714,815,14,1039,-1,-1
1716079523939,783,8,609,16,1025
1716079524165,788,15,1020,-1,-1
1716079524390,791,16,1014,-1,-1
1716079524615,792,16,1032,10,2172
1716079524841,785,17,1024,-1,-1
1716079525066,774,13,1005,-1,-1
1716079525291,825,16,1041,12,2269
1716079525517,789,18,1028,-1,-1
1716079525742,769,18,1027,-1,-1
1716079525968,753,20,1035,-1,-1
1716079526193,774,13,1139,-1,-1
1716079526418,769,-1,-1,-1,-1
1716079526644,767,-1,-1,-1,-1
1716079526869,809,-1,-1,-1,-1
1716079527094,784,-1,-1,-1,-1
1716079527320,783,-1,-1,-1,-1
1716079527545,802,-1,-1,-1,-1
1716079527770,771,-1,-1,-1,-1
1716079527996,781,-1,-1,-1,-1
1716079528221,766,13,2581,-1,-1
1716079528446,770,-1,-1,-1,-1
1716079528672,800,-1,-1,-1,-1
1716079528897,771,-1,-1,-1,-1
1716079529122,806,-1,-1,-1,-1
1716079529348,789,-1,-1,-1,-1
1716079529573,781,-1,-1,-1,-1
1716079529798,804,-1,-1,-1,-1
1716079530024,770,10,3003,-1,-1
1716079530249,775,-1,-1,-1,-1
1716079530474,785,-1,-1,-1,-1
1716079530700,802,-1,-1,-1,-1
1716079530925,777,12,2615,-1,-1
1716079531150,804,-1,-1,-1,-1
1716079531376,809,-1,-1,-1,-1
1716079531601,833,-1,-1,-1,-1
1716079531826,793,-1,-1,-1,-1
1716079532052,738,-1,-1,-1,-1
1716079532277,775,-1,-1,-1,-1
1716079532502,793,-1,-1,-1,-1
1716079532728,821,-1,-1,-1,-1
1716079532953,746,-1,-1,-1,-1
1716079533178,795,-1,-1,-1,-1
1716079533403,773,-1,-1,-1,-1
1716079533629,792,13,2052,-1,-1
1716079533854,791,12,2627,-1,-1
1716079534079,766,-1,-1,-1,-1
1716079534305,792,-1,-1,-1,-1
1716079534530,762,-1,-1,-1,-1
1716079534755,772,-1,-1,-1,-1
1716079534981,797,-1,-1,-1,-1
1716079535206,769,-1,-1,-1,-1
1716079535431,763,-1,-1,-1,-1
1716079535657,790,9,2498,-1,-1
1716079535882,755,13,2161,-1,-1
1716079536107,762,-1,-1,-1,-1
1716079536333,781,-1,-1,-1,-1
1716079536558,778,-1,-1,-1,-1
1716079536783,768,-1,-1,-1,-1
1716079537009,783,-1,-1,-1,-1
1716079537234,787,-1,-1,-1,-1
1716079537459,796,12,2671,-1,-1
1716079537685,782,-1,-1,-1,-1
1716079537910,793,-1,-1,-1,-1
1716079538135,761,-1,-1,-1,-1
1716079538361,762,11,2011,-1,-1
1716079538586,786,-1,-1,-1,-1
1716079538811,828,12,2729,-1,-1
1716079539037,770,-1,-1,-1,-1
1716079539262,778,-1,-1,-1,-1
1716079539487,767,-1,-1,-1,-1
1716079539713,827,-1,-1,-1,-1
1716079539938,779,-1,-1,-1,-1
1716079540163,774,-1,-1,-1,-1
1716079540389,778,-1,-1,-1,-1
1716079540614,800,-1,-1,-1,-1
1716079540839,760,-1,-1,-1,-1
1716079541065,769,13,2730,-1,-1
1716079541290,784,9,806,-1,-1
1716079541515,802,-1,-1,-1,-1
1716079541741,770,-1,-1,-1,-1
1716079541966,811,-1,-1,-1,-1
1716079542191,771,13,1744,-1,-1
1716079542417,802,-1,-1,-1,-1
1716079542642,783,-1,-1,-1,-1
1716079542867,772,-1,-1,-1,-1
1716079543093,769,-1,-1,-1,-1
1716079543318,755,-1,-1,-1,-1
1716079543543,790,-1,-1,-1,-1
1716079543769,760,-1,-1,-1,-1
1716079543994,774,-1,-1,-1,-1
1716079544219,801,12,2014,-1,-1
1716079544445,771,15,2030,-1,-1
1716079544670,817,15,2004,-1,-1
1716079544895,792,12,2013,-1,-1
1716079545121,835,-1,-1,-1,-1
1716079545346,775,-1,-1,-1,-1
1716079545571,815,-1,-1,-1,-1
1716079545796,817,10,1538,-1,-1
1716079546022,782,13,2004,6,4176
1716079546247,796,-1,-1,-1,-1
1716079546472,804,-1,-1,-1,-1
1716079546698,821,-1,-1,-1,-1
1716079546923,793,-1,-1,-1,-1
1716079547148,802,-1,-1,-1,-1
1716079547374,801,-1,-1,-1,-1
1716079547599,794,10,1680,-1,-1
1716079547824,835,-1,-1,-1,-1
1716079548050,779,-1,-1,-1,-1
1716079548275,777,-1,-1,-1,-1
1716079548500,784,-1,-1,-1,-1
1716079548726,786,11,2015,11,2859
1716079548951,792,-1,-1,-1,-1
1716079549176,772,-1,-1,-1,-1
1716079549402,792,-1,-1,-1,-1
1716079549627,790,-1,-1,-1,-1
1716079549852,790,11,2027,-1,-1
1716079550078,804,-1,-1,-1,-1
1716079550303,781,-1,-1,-1,-1
1716079550528,780,-1,-1,-1,-1
1716079550754,809,-1,-1,-1,-1
1716079550979,784,-1,-1,-1,-1
1716079551205,790,-1,-1,-1,-1
1716079551430,806,9,2068,12,2860
1716079551655,770,-1,-1,-1,-1
1716079551880,830,-1,-1,-1,-1
1716079552106,784,-1,-1,-1,-1
1716079552331,784,-1,-1,-1,-1
1716079552557,812,-1,-1,-1,-1
1716079552782,802,12,2018,13,2693
1716079553007,786,12,2021,-1,-1
1716079553232,764,10,1286,11,2031
1716079553458,790,15,2020,-1,-1
1716079553683,762,-1,-1,-1,-1
1716079553908,779,-1,-1,-1,-1
1716079554134,830,15,2026,13,2784
1716079554359,780,10,1139,-1,-1
1716079554585,782,14,2026,-1,-1
1716079554810,829,-1,-1,-1,-1
1716079555035,792,13,2008,-1,-1
1716079555261,792,13,2041,-1,-1
1716079555486,759,15,2036,-1,-1
1716079555711,816,12,2015,-1,-1
1716079555937,799,14,2016,-1,-1
1716079556162,801,14,2018,-1,-1
1716079556387,786,-1,-1,-1,-1
1716079556612,790,14,2006,-1,-1
1716079556838,794,14,1998,-1,-1
1716079557063,755,13,2009,-1,-1
1716079557289,826,12,2013,-1,-1
1716079557514,824,16,2004,-1,-1
1716079557739,778,13,2010,-1,-1
1716079557964,795,15,2012,-1,-1
1716079558190,797,13,2008,11,2331
1716079558415,772,14,2029,-1,-1
1716079558640,827,13,2010,-1,-1
1716079558866,810,14,2042,-1,-1
1716079559091,778,-1,-1,-1,-1
1716079559317,804,15,2022,-1,-1
1716079559542,800,16,2004,-1,-1
1716079559767,794,9,1565,16,2024
1716079559992,790,14,1999,-1,-1
1716079560218,786,14,2014,-1,-1
1716079560443,773,16,2000,-1,-1
1716079560668,788,13,2017,-1,-1
1716079560894,801,13,2011,-1,-1
1716079561119,807,14,2016,-1,-1
1716079561345,788,15,2001,-1,-1
1716079561570,776,15,2009,-1,-1
1716079561795,789,9,1345,-1,-1
1716079562020,794,12,2002,-1,-1
1716079562246,821,14,2019,-1,-1
1716079562471,807,15,2008,-1,-1
1716079562697,788,16,2013,-1,-1
1716079562922,792,10,2013,-1,-1
1716079563147,823,-1,-1,-1,-1
1716079563372,791,12,2028,-1,-1
1716079563598,808,15,1999,-1,-1
1716079563823,812,12,2027,-1,-1
1716079564048,789,13,2008,-1,-1
1716079564274,807,16,2017,-1,-1
1716079564499,791,12,2010,-1,-1
1716079564724,783,-1,-1,-1,-1
1716079564950,783,15,2008,-1,-1
1716079565175,801,16,2007,-1,-1
1716079565400,784,20,2003,-1,-1
1716079565625,821,16,1993,-1,-1
1716079565851,797,15,1995,-1,-1
1716079566076,778,19,2006,-1,-1
1716079566301,796,17,2005,-1,-1
1716079566526,807,15,2011,-1,-1
1716079566752,818,10,1998,-1,-1
1716079566977,789,14,2013,-1,-1
1716079567202,811,19,1994,15,2850
1716079567428,809,15,2011,-1,-1
1716079567653,800,16,2012,-1,-1
1716079567878,761,15,2002,-1,-1
1716079568104,777,19,1991,-1,-1
1716079568329,775,12,1062,22,1988
1716079568554,801,16,2017,-1,-1
1716079568779,770,16,2005,-1,-1
1716079569005,775,16,2014,-1,-1
1716079569230,816,14,2014,-1,-1
1716079569455,808,8,698,14,2000
1716079569681,817,17,2003,-1,-1
1716079569906,762,15,2018,-1,-1
1716079570131,763,14,2015,-1,-1
1716079570356,800,16,2010,-1,-1
1716079570582,823,15,1992,-1,-1
1716079570807,784,14,1998,12,2328
1716079571032,768,16,2007,13,2777
1716079571258,767,18,2005,-1,-1
1716079571483,802,10,1361,14,2011
1716079571708,799,-1,-1,-1,-1
1716079571934,796,-1,-1,-1,-1
1716079572159,790,15,2011,-1,-1
1716079572384,803,13,1987,-1,-1
1716079572610,775,12,1986,-1,-1
1716079572835,817,8,617,16,2012
1716079573060,766,19,2005,-1,-1
1716079573285,792,17,1991,-1,-1
1716079573511,813,16,2008,-1,-1
1716079573736,801,15,2016,-1,-1
1716079573961,808,15,2005,-1,-1
1716079574186,828,16,1997,12,2616
1716079574412,765,17,1997,-1,-1
1716079574637,768,18,2009,-1,-1
1716079574862,804,19,2001,-1,-1
1716079575088,783,18,2017,-1,-1
1716079575313,771,11,1703,21,2007
1716079575538,810,20,1997,-1,-1
1716079575764,844,18,2008,-1,-1
1716079575989,786,21,2010,-1,-1
1716079576214,787,22,1993,-1,-1
1716079576440,790,19,1993,-1,-1
1716079576665,758,23,1987,-1,-1
1716079576890,806,17,1995,-1,-1
1716079577116,793,18,1984,-1,-1
1716079577341,766,19,1972,-1,-1
1716079577566,776,19,1976,-1,-1
1716079577791,792,14,1971,-1,-1
1716079578017,809,19,1977,-1,-1
1716079578242,762,14,1983,-1,-1
1716079578467,808,17,1977,-1,-1
1716079578693,803,18,1990,-1,-1
1716079578918,780,21,1990,-1,-1
1716079579143,797,16,1989,-1,-1
1716079579369,821,16,1985,-1,-1
1716079579594,808,13,1983,-1,-1
1716079579819,808,19,1988,-1,-1
1716079580044,824,18,1978,-1,-1
1716079580270,797,16,1975,-1,-1
1716079580495,784,18,1996,-1,-1
1716079580720,802,16,1976,-1,-1
1716079580946,809,17,1974,-1,-1
1716079581171,774,19,1984,-1,-1
1716079581396,799,19,1983,-1,-1
1716079581621,766,23,1983,-1,-1
1716079581847,775,22,2000,-1,-1
1716079582072,789,16,1985,-1,-1
1716079582297,766,14,1980,-1,-1
1716079582523,813,14,2015,-1,-1
1716079582748,812,16,1992,-1,-1
1716079582973,801,15,2002,-1,-1
1716079583198,811,9,1545,17,2004
1716079583424,789,19,2013,-1,-1
1716079583649,748,17,2007,-1,-1
1716079583874,829,18,1990,-1,-1
1716079584100,778,18,2011,-1,-1
1716079584325,778,15,2025,-1,-1
1716079584550,802,16,1999,-1,-1
1716079584775,780,19,2015,-1,-1
1716079585001,801,14,2014,-1,-1
1716079585226,785,15,1998,-1,-1
1716079585451,752,22,1990,14,2210
1716079585676,808,15,2000,12,2506
1716079585902,756,19,2006,16,2475
1716079586127,787,18,2015,-1,-1
1716079586352,820,12,2008,-1,-1
1716079586578,796,15,2012,-1,-1
1716079586803,808,16,2014,-1,-1
1716079587028,810,16,2017,-1,-1
1716079587254,768,15,2007,-1,-1
1716079587479,768,17,1998,-1,-1
1716079587704,790,17,2009,12,2442
1716079587929,788,17,2016,-1,-1
1716079588155,802,17,2008,-1,-1
1716079588380,793,17,2003,-1,-1
1716079588605,806,13,2024,-1,-1
1716079588830,771,17,2005,-1,-1
1716079589056,786,15,2038,-1,-1
1716079589281,806,18,2023,-1,-1
1716079589506,789,16,2017,-1,-1
1716079589732,803,13,2013,-1,-1
1716079589957,809,10,1656,16,2022
1716079590182,828,-1,-1,-1,-1
1716079590407,780,15,2018,-1,-1
1716079590632,794,-1,-1,-1,-1
1716079590858,785,14,2023,-1,-1
1716079591083,777,16,2019,-1,-1
1716079591308,791,16,2038,-1,-1
1716079591534,810,14,2030,-1,-1
1716079591759,800,15,2044,-1,-1
1716079591984,792,13,2034,-1,-1
1716079592210,779,15,2038,-1,-1
1716079592435,800,19,2040,12,2612
1716079592660,829,-1,-1,-1,-1
1716079592886,825,9,2014,-1,-1
1716079593111,829,14,2021,-1,-1
1716079593336,808,13,2021,-1,-1
1716079593561,805,15,2014,-1,-1
1716079593787,757,15,2033,-1,-1
1716079594012,797,13,2015,-1,-1
1716079594237,823,10,2017,-1,-1
1716079594462,789,15,2032,-1,-1
1716079594688,794,-1,-1,-1,-1
1716079594913,813,-1,-1,-1,-1
1716079595138,774,11,1340,9,1588
1716079595364,809,16,2020,-1,-1
1716079595589,816,-1,-1,-1,-1
1716079595814,823,14,2017,-1,-1
1716079596039,811,15,2010,-1,-1
1716079596265,803,13,2009,-1,-1
1716079596490,786,17,2028,-1,-1
1716079596715,797,14,2028,-1,-1
1716079596940,786,17,2039,-1,-1
1716079597166,765,14,2021,-1,-1
1716079597391,765,19,2030,-1,-1
1716079597616,787,8,1628,12,2010
1716079597842,811,18,2012,-1,-1
1716079598067,781,15,2017,-1,-1
1716079598292,842,12,2011,-1,-1
1716079598518,785,15,2007,-1,-1
1716079598743,784,16,2005,13,2551
1716079598968,782,-1,-1,-1,-1
1716079599193,781,13,2022,-1,-1
1716079599419,791,17,2034,-1,-1
1716079599644,792,15,2020,-1,-1
1716079599869,804,19,2025,-1,-1
1716079600094,771,16,2018,-1,-1
1716079600319,799,14,2020,-1,-1
1716079600545,794,16,2008,-1,-1
1716079600770,793,16,2018,-1,-1
1716079600995,792,16,2004,-1,-1
1716079601221,802,17,2020,-1,-1
1716079601446,787,15,2013,-1,-1
1716079601671,822,17,2017,-1,-1
1716079601896,804,16,2011,13,2713
1716079602121,808,14,2018,-1,-1
1716079602347,788,11,2033,-1,-1
1716079602572,800,18,2018,-1,-1
1716079602797,785,18,2004,14,2900
1716079603023,804,19,2022,-1,-1
1716079603248,776,17,2008,9,2943
1716079603473,759,17,2017,-1,-1
1716079603698,782,20,2026,-1,-1
1716079603924,781,18,2020,-1,-1
1716079604149,774,15,2023,13,2626
1716079604374,820,16,2022,-1,-1
1716079604599,778,18,2024,-1,-1
1716079604825,812,18,2013,-1,-1
1716079605050,826,-1,-1,-1,-1
1716079605275,779,17,2026,-1,-1
1716079605501,825,12,2021,-1,-1
1716079605726,816,15,2018,-1,-1
1716079605951,815,14,2021,-1,-1
1716079606176,805,20,2046,-1,-1
1716079606402,765,13,2573,-1,-1
1716079606627,799,-1,-1,-1,-1
1716079606852,802,10,1308,-1,-1
1716079607078,810,12,2729,-1,-1
1716079607303,805,-1,-1,-1,-1
1716079607528,830,-1,-1,-1,-1
1716079607754,813,-1,-1,-1,-1
1716079607979,813,-1,-1,-1,-1
1716079608204,814,-1,-1,-1,-1
1716079608429,796,-1,-1,-1,-1
1716079608655,835,-1,-1,-1,-1
1716079608880,803,-1,-1,-1,-1
1716079609105,783,-1,-1,-1,-1
1716079609330,809,-1,-1,-1,-1
1716079609556,778,-1,-1,-1,-1
